	index	config	name	tags	_step	eval_f1	_runtime	eval_acc	train_loss	eval_precision	eval_auc	eval_mcc	_timestamp	eval_recall	learning_rate	eval_Validation loss	Confusion Matrix.size	Confusion Matrix._type	Confusion Matrix.width	Confusion Matrix.format	Confusion Matrix.height	Confusion Matrix.sha256	Confusion Matrix.path	_wandb.runtime
162	2017	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_27th_2024_01_31_21_logstep=73_bs=1040_lr=0.0003_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	MLX	219.0	0.8287869707261799	414.24821877479553	0.8290744780305391	0.19516515201085236	0.8300549697525893	0.9024422320814478	0.6587003905329856	1711517896.5537548	0.8286469257026722	4.1333333333333326e-05	0.5581527863230024	56601.0	image-file	1200.0	png	1200.0	0cc5dc4e2a73b285715bd8a8c3ccfe316994f590b3665013fd8332b19cc64772	media/images/Confusion Matrix_146_0cc5dc4e2a73b285715b.png	477.0
31	1266	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_02th_2024_03_28_07_logstep=12_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	CLOCK	84.0	0.8286781729961155	205.69948482513428	0.8287425149700599	0.3597632845242818	0.829500761280852	0.9068244897123134	0.6583699482293588	1712043094.000063	0.8288694895928281	7.407407407407407e-05	0.3887870709101359	57516.0	image-file	1200.0	png	1200.0	962d38f0b06cb646fa111c0578d650700f279ffaed71263aa1f58028fc965682	media/images/Confusion Matrix_72_962d38f0b06cb646fa11.png	222.0
336	1142	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_02th_2024_15_33_42_logstep=15_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	ZNF148	105.0	0.8279582578792983	238.94813752174375	0.8283411193551342	0.3106079300244649	0.8311595593948535	0.8979316788822891	0.6594394178224469	1712086661.8951535	0.8282861187614909	5.0505050505050505e-05	0.43890923261642456	59083.0	image-file	1200.0	png	1200.0	66b0f8236313c0436712306c20e86e34f241e9d928d7a785dad50acbea8aedb6	media/images/Confusion Matrix_90_66b0f8236313c0436712.png	253.0
159	1946	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_27th_2024_17_51_29_logstep=9_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	MIER22	63.0	0.8281751865429474	147.76037502288818	0.8283343040186372	0.3843145039346483	0.82928033079892	0.9036023086525284	0.6575034887293332	1711576437.757654	0.8282240064585285	0.0001111111111111111	0.39079591631889343	56231.0	image-file	1200.0	png	1200.0	7c034581b6cd300288c412f447d7edb7aaaab46da424cfb322c3a8a285941800	media/images/Confusion Matrix_54_7c034581b6cd300288c4.png	165.0
237	2417	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_22th_2024_09_34_39_logstep=1_bs=1040_lr=0.0003_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	SFPQ	10.0	0.8276955602536997	22.933552742004395	0.8282208588957055	0.34641650319099426	0.8273056057866184	0.8959090909090909	0.6563940869900307	1711114503.0651438	0.8290909090909091	0.0	0.4190647006034851	50198.0	image-file	1200.0	png	1200.0	6b4ae5dc27c3feed9ca0d66a3d093a915f1d3b8106ca27570e54b52d971331d5	media/images/Confusion Matrix_9_6b4ae5dc27c3feed9ca0.png	26.0
245	604	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_05th_2024_14_31_15_logstep=72_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	SMARCA4	432.0	0.8279851365874609	948.4154562950134	0.8280163927839608	0.34017251266373527	0.8281238387468726	0.9050190661629486	0.6560944687777357	1712342824.844319	0.8279706479150488	0.00013151927437641723	0.397390766785695	59954.0	image-file	1200.0	png	1200.0	386da238378a728de7f31d8d83014d7ad2344fd7cdee1d71705d2bf6b9a89b54	media/images/Confusion Matrix_360_386da238378a728de7f3.png	1077.0
115	1016	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_03th_2024_11_23_11_logstep=21_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	HNRNPK	147.0	0.8269067306371589	396.9088833332062	0.8277804166383932	0.2636259304625647	0.8350133089428857	0.8879258516886428	0.6629605319933459	1712158189.6279364	0.8279844824432263	2.2222222222222223e-05	0.48582208901643753	57601.0	image-file	1200.0	png	1200.0	7982caf63fd53f15cacb14fcdec18b64f617d9373442cea2d42cb16aaf2ff93c	media/images/Confusion Matrix_126_7982caf63fd53f15cacb.png	417.0
392	1060	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_03th_2024_10_04_55_logstep=13_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZNF614	91.0	0.82773066646026	210.47649240493777	0.8277306733167082	0.3833012305773221	0.8277810403048536	0.905151850561044	0.655564141998047	1712153306.7132225	0.8277831016964345	0.0001	0.3947137494881948	57598.0	image-file	1200.0	png	1200.0	0ccf32ac4ce9473fb1870262984a09e9f506ad26bca95d74edea72e9ff003ed5	media/images/Confusion Matrix_78_0ccf32ac4ce9473fb187.png	232.0
121	1166	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_02th_2024_13_53_03_logstep=18_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	IKZF3	126.0	0.827227149089288	276.22728991508484	0.8274701498517509	0.31173378725846607	0.8290711995643609	0.9145192144731484	0.6564352130079936	1712080660.8989038	0.8273662276182966	3.418803418803419e-05	0.3998457714915275	56123.0	image-file	1200.0	png	1200.0	bf178fcf09a62272e9ab812ebe02049cdbcc6cb7f1121b6e844d57c10ad2294c	media/images/Confusion Matrix_108_bf178fcf09a62272e9ab.png	288.0
310	186	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_08th_2024_08_25_29_logstep=4_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	ZBTB7B	40.0	0.826922019810447	109.80346059799194	0.8272186415468518	0.35453302413225174	0.8297722342733189	0.8968441736539001	0.6571168769373156	1712579239.8242106	0.8273491102937797	0.0	0.39845770597457886	56914.0	image-file	1200.0	png	1200.0	dd54d34bccdbab606f98e9d6324678f85e0de6e71a874a315cda46796186ac63	media/images/Confusion Matrix_36_dd54d34bccdbab606f98.png	113.0
118	1954	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_27th_2024_17_21_33_logstep=15_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	HOMEZ2	105.0	0.827050621143745	239.7040057182312	0.8270580727504786	0.34137388865152996	0.8271077120430286	0.9079547046526408	0.6541629624893516	1711574733.8556306	0.8270552525497732	5.0505050505050505e-05	0.3953339755535126	59150.0	image-file	1200.0	png	1200.0	3883377abef2d9bbec5324f49bfbeb7819f805cea3ff0a0d6f18440a211decb6	media/images/Confusion Matrix_90_3883377abef2d9bbec53.png	254.0
377	4032	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1024, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_03th_2024_09_45_17_logstep=9_bs=1024_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZNF544	36.0	0.8269402373879986	61.13821768760681	0.826946847960445	0.3298136062092251	0.8303645986835642	0.8997020488737937	0.6602226631628392	1709477179.5206478	0.8298582586411958	0.0001111111111111111	0.3808673918247223	54102.0	image-file	1200.0	png	1200.0	8fe08f792a1923a9670579598bd8c0ff6054b5af02b306fc5edfa755867f0e06	media/images/Confusion Matrix_27_8fe08f792a1923a96705.png	70.0
79	216	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_08th_2024_06_51_31_logstep=15_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	GMEB1	105.0	0.8264107252618919	248.22943830490112	0.8269406392694064	0.3351143658161163	0.8300574366799067	0.9013015771297898	0.6566214324809081	1712573740.8241942	0.8265732397444927	5.0505050505050505e-05	0.41073768337567645	59132.0	image-file	1200.0	png	1200.0	4d8359474fd4c328f8a7b7f40cf1dd620507a85c47eb765116444413119321ab	media/images/Confusion Matrix_90_4d8359474fd4c328f8a7.png	262.0
397	1410	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_01th_2024_10_29_39_logstep=15_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	ZNF664	105.0	0.8264445227936406	253.11484146118164	0.826646275638719	0.3089764436086019	0.8275276520839032	0.9001923638240631	0.6539331265462401	1711982033.9471514	0.8264064356656172	5.0505050505050505e-05	0.41269739468892414	58474.0	image-file	1200.0	png	1200.0	a8190fa30b22d2b5e6418d02119fe886f520b35f2fa44bda789c84b23ff8661d	media/images/Confusion Matrix_90_a8190fa30b22d2b5e641.png	271.0
302	5140	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_February_28th_2024_04_46_13_logstep=84_bs=1040_lr=0.0001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	ZBTB2	252.0	0.8261590680525578	475.7688097953797	0.8262929867316545	0.30730081668921877	0.826992904038349	0.90530850524656	0.6531644465642071	1709114050.4298158	0.8261720583128414	1.4559386973180078e-05	0.4208214618265629	55878.0	image-file	1200.0	png	1200.0	bebb09d202559f95a468301a16d8cc80caee0eec3568349e5b714fb2c8de7c11	media/images/Confusion Matrix_168_bebb09d202559f95a468.png	550.0
322	2101	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1024, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_26th_2024_18_10_11_logstep=112_bs=1024_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZFP69B	336.0	0.8258566665584688	630.6672475337982	0.826288182659673	0.2278012206245746	0.8283960586813625	0.9018368379462164	0.6542380177472471	1711491642.6248665	0.8258469251919034	0.0001286549707602339	0.5258930534124374	57738.0	image-file	1200.0	png	1200.0	b279041cd289cf0fda9452c51dacc5e1498b5ac00277f13c0e9b8f35f188f173	media/images/Confusion Matrix_224_b279041cd289cf0fda94.png	719.0
206	456	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_06th_2024_09_48_11_logstep=15_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	PPARG2	105.0	0.8257683479839171	238.8875892162323	0.8258954223328864	0.352620267868042	0.8261159400001581	0.9032695221620028	0.651793051061954	1712411531.7412891	0.8256772586863166	5.0505050505050505e-05	0.4106704195340474	57048.0	image-file	1200.0	png	1200.0	f8e6dfc78065fdb30907660c81d02726caeedba89f2faade01f63399ca446fd4	media/images/Confusion Matrix_90_f8e6dfc78065fdb30907.png	252.0
271	1330	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_01th_2024_22_51_38_logstep=78_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	TCF12	468.0	0.8244559456271967	1028.9830689430237	0.824640786022975	0.3247691152187494	0.825822766581079	0.9055661337417606	0.6503829008904197	1712027328.0189118	0.8245613575512509	0.00012997903563941298	0.414705040199416	59852.0	image-file	1200.0	png	1200.0	259b5d7a7a3988aaf7a3c09fa7f06c2b7561e3ec8541ee0cf6138b376f45fc8b	media/images/Confusion Matrix_390_259b5d7a7a3988aaf7a3.png	1167.0
269	1722	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_28th_2024_21_55_08_logstep=61_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	TBP	366.0	0.823609320060338	834.7455677986145	0.8237441860465117	0.22036067897179087	0.8242549674423592	0.9026253651073056	0.6478230991002546	1711678144.2312307	0.8235684953712092	0.00014285714285714284	0.5180606029250405	60245.0	image-file	1200.0	png	1200.0	27dab3377fa1294e48fd011eb4e52f35c78e9f0207214d399f98564e1be111ac	media/images/Confusion Matrix_305_27dab3377fa1294e48fd.png	955.0
285	318	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_07th_2024_14_20_09_logstep=31_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	TRIM24	217.0	0.8235955686531908	491.413521528244	0.8235989273214854	0.24204897063393743	0.823757465884413	0.8992298573538173	0.6474448055457028	1712514501.9681706	0.823687343458644	1.5151515151515151e-05	0.4740590006113053	59692.0	image-file	1200.0	png	1200.0	3a3f3ffede31337671426353754a830c846e84e83be4c814e26a33aa23c5ab8d	media/images/Confusion Matrix_186_3a3f3ffede3133767142.png	504.0
260	1926	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_27th_2024_19_11_36_logstep=7_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	STAT1	56.0	0.822661079491549	142.28275179862976	0.8234489830798154	0.406155730996813	0.8281933304981575	0.900056472894413	0.6511762228678806	1711581239.4948	0.8230035727606446	7.407407407407407e-05	0.40398915112018585	56154.0	image-file	1200.0	png	1200.0	f68105749736f987fbc1372bc013fad6ba6fd2de1758944434448a8951835fb2	media/images/Confusion Matrix_49_f68105749736f987fbc1.png	153.0
200	850	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_04th_2024_01_05_59_logstep=12_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	PML	84.0	0.8230516585781796	187.0580139160156	0.8232454074422987	0.3654056762655576	0.8251666767311985	0.9041719917638495	0.6486433891276109	1712207347.833813	0.8234789081775742	7.407407407407407e-05	0.4023493429025014	57180.0	image-file	1200.0	png	1200.0	e19149f2f6f080855e54523cecc8f5142212440bd5cc86631e728ba33be0d3c3	media/images/Confusion Matrix_72_e19149f2f6f080855e54.png	202.0
344	2003	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_27th_2024_02_15_26_logstep=6_bs=1040_lr=0.0003_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZNF23	30.0	0.822302351451916	54.4235463142395	0.8226837060702875	0.30406130850315094	0.8222259655140731	0.8971585305719921	0.646464686296092	1711520182.1915452	0.8242418639053255	0.0	0.4112313389778137	51608.0	image-file	1200.0	png	1200.0	79ce23afb8909a35666ac6ac3dc9748024d47eb82a86022feb84860dee98ba7d	media/images/Confusion Matrix_24_79ce23afb8909a35666a.png	57.0
391	3465	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1024, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_09th_2024_16_19_59_logstep=69_bs=1024_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	ZNF610	207.0	0.8212932052504882	376.3805432319641	0.8215187742044116	0.2540155169756516	0.8235098217627828	0.8907781601116109	0.6451901224879512	1710019576.64248	0.821682887313737	0.0001527777777777778	0.6025383174419403	58361.0	image-file	1200.0	png	1200.0	2c003cc9746ada28d84ebdaeb6f8da67f26079e1951cf335c31d16c767ff6cac	media/images/Confusion Matrix_138_2c003cc9746ada28d84e.png	439.0
4	2474	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_22th_2024_03_02_22_logstep=22_bs=1040_lr=0.0001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ARHGAP35	66.0	0.8213128055586445	125.13512969017027	0.821501014198783	0.3330157846212387	0.8237987690505922	0.9011856081063704	0.6457615497967846	1711091068.3767655	0.8219653833294756	1.9444444444444445e-05	0.4025521576404571	57200.0	image-file	1200.0	png	1200.0	05bda9ec50bc339493dca11b5d394511f04b407205e0ee43f752607257535783	media/images/Confusion Matrix_44_05bda9ec50bc339493dc.png	154.0
87	3875	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 1e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_04th_2024_02_20_42_logstep=2335_bs=1040_lr=1e-05_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	H3K14ac	7005.0	0.8209966069020143	13390.40507555008	0.8210772209162206	0.3840415914640692	0.8217214406207276	0.902823909111984	0.6428274316511128	1709550233.6306295	0.8211062853674657	1.1196690914277566e-06	0.3906638947816995	60537.0	image-file	1200.0	png	1200.0	1956696aee464e08eaea42d8c273613f11b55c04ba24d94924bf4c164606acc9	media/images/Confusion Matrix_4670_1956696aee464e08eaea.png	14982.0
88	1080	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_03th_2024_00_44_52_logstep=279_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	H3K23ac	1674.0	0.8207939682622585	3739.298612833023	0.820910951356457	0.3451604054820153	0.8218153876995458	0.902297770588726	0.6427543199283756	1712123232.879906	0.8209395289794994	0.00011645870469399882	0.4031292257156778	59985.0	image-file	1200.0	png	1200.0	cd08f0d0a7e0f1a25eca276ae5fe143d82a1e27b24341e58217e9543dc3cc407	media/images/Confusion Matrix_1395_cd08f0d0a7e0f1a25eca.png	4174.0
100	4847	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_February_29th_2024_02_39_12_logstep=600_bs=1040_lr=3e-05_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	HDAC1	1800.0	0.8205681204136178	3432.464405298233	0.8208628114426331	0.3689673794806004	0.8225252771448724	0.9017665222387048	0.6431984145614987	1709195785.6875362	0.8206757964497441	3.482587064676617e-06	0.40160059227662925	58575.0	image-file	1200.0	png	1200.0	ca70a9d6fe48279765d4db50f88e2a3d24a1180753d66bf8103e57b5e413106e	media/images/Confusion Matrix_1200_ca70a9d6fe48279765d4.png	3850.0
53	1520	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_01th_2024_00_18_40_logstep=25_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	ESR1	175.0	0.8204890375868075	390.4940083026886	0.8207332630761551	0.29772612571716306	0.8227451720743655	0.9078321292305976	0.6435911661195148	1711945512.3119614	0.8208487879499843	3.08641975308642e-05	0.42187721133232114	55955.0	image-file	1200.0	png	1200.0	6bc1358caa81cde476ce3028e49c65051ed5f696893481cbd52d05b2a1b33212	media/images/Confusion Matrix_150_6bc1358caa81cde476ce.png	406.0
70	1490	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_01th_2024_02_32_58_logstep=57_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	GATA2	342.0	0.8200446754250492	750.1306486129761	0.820508932858262	0.2665820547886062	0.8235328897552379	0.8980735497621661	0.6439004020190076	1711953929.0880456	0.8203752546100509	0.00013675213675213676	0.4886762082576752	59068.0	image-file	1200.0	png	1200.0	01910bbe04a772200d8f548646ff402b73f1211a8b652424764c80bbd0acdbf8	media/images/Confusion Matrix_285_01910bbe04a772200d8f.png	856.0
307	808	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_04th_2024_21_09_13_logstep=10_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	ZBTB44	80.0	0.8198114024415906	190.7302987575531	0.8201915991156964	0.3215406209230423	0.8219337301708792	0.8974634248486546	0.6417423568931109	1712279545.5917158	0.8198121337053808	0.0	0.4373687207698822	57917.0	image-file	1200.0	png	1200.0	1725af9fb740b187bcafb1ba1204a253c921b33f9b84130a62786c71a034dd3c	media/images/Confusion Matrix_70_1725af9fb740b187bcaf.png	195.0
101	3658	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_08th_2024_21_06_38_logstep=718_bs=1040_lr=3e-05_wp=0.1_dp=0.1_wd=0.001_len=100_epoch=10.0	HDAC2	2154.0	0.8201012159385654	4108.1256585121155	0.8201861360718871	0.3606221641006576	0.8205336058060473	0.9054763550788972	0.6406218406566091	1709954107.5847106	0.8200883895576537	3.416666666666667e-06	0.39588267852862674	60650.0	image-file	1200.0	png	1200.0	173dd31af21dad17623b82a30450ed4bda5e86c2faf510f8ecfd329b60fd963d	media/images/Confusion Matrix_1436_173dd31af21dad17623b.png	4603.0
64	2604	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 1040, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_March_17th_2024_02_39_47_logstep=309_bs=1040_lr=3e-05_wp=0.1_dp=0.1_wd=0.005_len=100_epoch=10.0	FOXK2	927.0	0.8199071900435843	1762.4244887828827	0.8199180938198064	0.3698123023155052	0.8201026239636273	0.9000371943877038	0.6400787477099125	1710659350.8835769	0.8199761362440778	3.621794871794872e-06	0.4032969910364885	60669.0	image-file	1200.0	png	1200.0	a9352d5181726748833caf8168f982e462fe229ab55ccaa3ae95f32d9dbcdb31	media/images/Confusion Matrix_618_a9352d5181726748833c.png	1991.0
294	1196	{'epochs': 10, 'Dropout': 0.1, 'batch_size': 4096, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models', 'learning_rate': 0.001, 'warm up percentage': 0.1, 'Maximum sequence length': 100}	TFBS_NonTFBS_April_02th_2024_12_13_15_logstep=16_bs=4096_lr=0.001_wp=0.1_dp=0.1_wd=0.0005_len=100_epoch=10.0	WT1	112.0	0.8195254303857636	247.1832196712494	0.8196010407632264	0.3476992789655924	0.819664329241899	0.8997790032570205	0.6391379249245556	1712074643.6574607	0.8194736241338217	7.407407407407407e-05	0.4121583799521129	59556.0	image-file	1200.0	png	1200.0	cf2fdb0fcb89336ad0932c70a75d0e94b830545db91493e12c3cbed72aee3ab0	media/images/Confusion Matrix_96_cf2fdb0fcb89336ad093.png	267.0
